记录时间:2015-04-21 10:26:03,263 描述 http://localhost:6411/user/login/support/fas123/info?_c_ip=::1
记录时间:2015-04-21 11:38:08,044 描述 http://192.168.1.31:9006/sensor/743/data/2015-04-20 11:38:07/2015-04-21 11:38:07?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_c_ip=::1
记录时间:2015-04-21 11:38:08,422 描述 http://192.168.1.31:9006/struct/62/sensor-group/chenjiang?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_c_ip=::1
记录时间:2015-04-21 11:38:08,492 描述 http://192.168.1.31:9006/settle/86/daily-data/2015-04-20 11:38:08/2015-04-21 11:38:08?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_c_ip=::1
记录时间:2015-04-21 11:38:08,500 描述 http://192.168.1.31:9006/settlement/86/daily-report/2015-04-21 00:00:00/2015-04-21 23:59:59/1/info?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_=1429587488496&_c_ip=::1
记录时间:2015-04-21 11:38:08,749 描述 http://192.168.1.31:9006/settlement/86/daily-report/2015-4-20 00:00:00/2015-4-20 23:59:59/1/info?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_=1429587488743&_c_ip=::1
记录时间:2015-04-21 11:38:08,913 描述 http://192.168.1.31:9006/settlement/86/daily-report/2015-4-19 00:00:00/2015-4-19 23:59:59/1/info?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_=1429587488910&_c_ip=::1
记录时间:2015-04-21 11:42:34,427 描述 http://192.168.1.31:9006/struct/62/factors?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_c_ip=::1
记录时间:2015-04-21 11:42:34,478 描述 http://192.168.1.31:9006/user/29/structs?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_=1429587754474&_c_ip=::1
记录时间:2015-04-21 11:42:34,620 描述 http://192.168.1.31:9006/user/29/structs?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_c_ip=::1
记录时间:2015-04-21 11:42:34,746 描述 http://192.168.1.31:9006/struct/62/constructInfo/list?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_=1429587754742&_c_ip=::1
记录时间:2015-04-21 11:42:34,926 描述 http://192.168.1.31:9006/struct/62/factors?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_=1429587754922&_c_ip=::1
记录时间:2015-04-21 11:42:34,966 描述 http://192.168.1.31:9006/struct/62/warning-count/unprocessed?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_c_ip=::1
记录时间:2015-04-21 11:42:35,049 描述 http://192.168.1.31:9006/struct/62/warnings/unprocessed?token=0e5699d8-dc25-468d-9188-02e305b38a8a&startRow=1&endRow=15&_=1429587755046&_c_ip=::1
记录时间:2015-04-21 11:42:35,556 描述 http://192.168.1.31:9006/struct/62/factor/39/sensors?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_c_ip=::1
记录时间:2015-04-21 11:42:35,858 描述 http://192.168.1.31:9006/sensor/1168/data/2015-04-20 11:42:35/2015-04-21 11:42:35?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_c_ip=::1
记录时间:2015-04-21 11:42:36,075 描述 http://192.168.1.31:9006/struct/62/factor/42/sensors?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_c_ip=::1
记录时间:2015-04-21 11:42:36,215 描述 http://192.168.1.31:9006/sensor/743/data/2015-04-20 11:42:36/2015-04-21 11:42:36?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_c_ip=::1
记录时间:2015-04-21 11:42:36,499 描述 http://192.168.1.31:9006/struct/62/sensor-group/chenjiang?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_c_ip=::1
记录时间:2015-04-21 11:42:36,588 描述 http://192.168.1.31:9006/settle/86/daily-data/2015-04-20 11:42:36/2015-04-21 11:42:36?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_c_ip=::1
记录时间:2015-04-21 11:42:36,596 描述 http://192.168.1.31:9006/settlement/86/daily-report/2015-04-21 00:00:00/2015-04-21 23:59:59/1/info?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_=1429587756593&_c_ip=::1
记录时间:2015-04-21 11:42:36,855 描述 http://192.168.1.31:9006/settlement/86/daily-report/2015-4-20 00:00:00/2015-4-20 23:59:59/1/info?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_=1429587756851&_c_ip=::1
记录时间:2015-04-21 11:42:37,034 描述 http://192.168.1.31:9006/settlement/86/daily-report/2015-4-19 00:00:00/2015-4-19 23:59:59/1/info?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_=1429587757031&_c_ip=::1
记录时间:2015-04-21 11:46:50,042 描述 http://192.168.1.31:9006/settle/87/daily-data/2015-04-20 11:42:36/2015-04-21 11:42:36?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_c_ip=::1
记录时间:2015-04-21 11:46:50,042 描述 http://192.168.1.31:9006/settlement/87/daily-report/2015-04-21 00:00:00/2015-04-21 23:59:59/1/info?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_=1429588010042&_c_ip=::1
记录时间:2015-04-21 11:46:50,292 描述 http://192.168.1.31:9006/settlement/87/daily-report/2015-4-20 00:00:00/2015-4-20 23:59:59/1/info?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_=1429588010292&_c_ip=::1
记录时间:2015-04-21 11:46:50,470 描述 http://192.168.1.31:9006/settlement/87/daily-report/2015-4-19 00:00:00/2015-4-19 23:59:59/1/info?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_=1429588010470&_c_ip=::1
记录时间:2015-04-21 11:46:51,533 描述 http://192.168.1.31:9006/settle/87/daily-data/2015-04-14 11:46:51/2015-04-21 11:46:51?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_c_ip=::1
记录时间:2015-04-21 11:47:01,583 描述 http://192.168.1.31:9006/sensor/746/data/2015-04-14 11:47:01/2015-04-21 11:47:01/1/minute?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_c_ip=::1
记录时间:2015-04-21 11:47:01,801 描述 http://192.168.1.31:9006/sensor/746/threshold?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_c_ip=::1
记录时间:2015-04-21 11:47:02,018 描述 http://192.168.1.31:9006/sensor/746/data/2015-04-14 11:47:02/2015-04-21 11:47:02/1/minute?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_c_ip=::1
记录时间:2015-04-21 11:47:02,221 描述 http://192.168.1.31:9006/sensor/746/threshold?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_c_ip=::1
记录时间:2015-04-21 12:54:00,820 描述 http://192.168.1.31:9006/struct/62/factors?token=0e5699d8-dc25-468d-9188-02e305b38a8a&_c_ip=::1
记录时间:2015-04-21 12:54:03,402 描述 http://192.168.1.31:9006/user/logout/0e5699d8-dc25-468d-9188-02e305b38a8a?_c_ip=::1
记录时间:2015-04-21 12:54:16,621 描述 http://192.168.1.31:9006/user/login/guangfo/123456/info?_c_ip=::1
记录时间:2015-04-21 12:54:18,115 描述 http://192.168.1.31:9006/user/29/org/38/structs?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:19,133 描述 http://192.168.1.31:9006/user/29/structs?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:19,335 描述 http://192.168.1.31:9006/struct/62,96/factor-status?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:19,541 描述 http://192.168.1.31:9006/struct/62,96/warn-number/unprocessed?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:19,705 描述 http://192.168.1.31:9006/user/29/structs?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:19,844 描述 http://192.168.1.31:9006/user/29/warning-count/unprocessed?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:19,967 描述 http://192.168.1.31:9006/user/29/warnings/unprocessed?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&startRow=1&endRow=15&_c_ip=::1
记录时间:2015-04-21 12:54:20,069 描述 http://192.168.1.31:9006/org/38/report/day?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:20,206 描述 http://192.168.1.31:9006/org/38/report/week?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:20,226 描述 http://192.168.1.31:9006/org/38/report/month?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:20,250 描述 http://192.168.1.31:9006/org/38/report/year?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:25,637 描述 http://192.168.1.31:9006/user/29/structs?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:25,775 描述 http://192.168.1.31:9006/struct/62/warnings/unprocessed?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:25,867 描述 http://192.168.1.31:9006/struct/62/factor-status?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:26,163 描述 http://192.168.1.31:9006/struct/62/factors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:26,245 描述 http://192.168.1.31:9006/struct/62/factor/39/sensors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:26,354 描述 http://192.168.1.31:9006/sensor/1168/data/2015-4-20 12:54/2015-4-21 12:54?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:26,463 描述 http://192.168.1.31:9006/struct/62/report/day?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:26,515 描述 http://192.168.1.31:9006/struct/62/report/week?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:26,537 描述 http://192.168.1.31:9006/struct/62/report/month?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:26,559 描述 http://192.168.1.31:9006/struct/62/report/year?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:26,992 描述 http://192.168.1.31:9006/structTypeRShell/62?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:27,030 描述 http://192.168.1.31:9006/struct/62/info?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:27,116 描述 http://192.168.1.31:9006/user/29/structs?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:27,240 描述 http://192.168.1.31:9006/struct/62/constructInfo/list?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592065261&_c_ip=::1
记录时间:2015-04-21 12:54:27,515 描述 http://192.168.1.31:9006/struct/62/factors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592065262&_c_ip=::1
记录时间:2015-04-21 12:54:27,831 描述 http://192.168.1.31:9006/struct/62/warning-count/unprocessed?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:27,927 描述 http://192.168.1.31:9006/struct/62/warnings/unprocessed?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&startRow=1&endRow=15&_=1429592065263&_c_ip=::1
记录时间:2015-04-21 12:54:31,357 描述 http://192.168.1.31:9006/user/29/structs?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:31,500 描述 http://192.168.1.31:9006/struct/96/warnings/unprocessed?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:31,585 描述 http://192.168.1.31:9006/struct/96/factor-status?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:31,827 描述 http://192.168.1.31:9006/struct/96/factors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:31,850 描述 http://192.168.1.31:9006/struct/96/factor/deep-displace/groups?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:31,896 描述 http://192.168.1.31:9006/struct/96/factor/16/sensors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:31,996 描述 http://192.168.1.31:9006/deep-displace/89/data-by-time/xy/2015-4-20 12:54/2015-4-21 12:54?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:32,123 描述 http://192.168.1.31:9006/sensor/1614/data/2015-4-20 12:54/2015-4-21 12:54?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:32,178 描述 http://192.168.1.31:9006/struct/96/report/day?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:32,200 描述 http://192.168.1.31:9006/struct/96/report/week?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:32,224 描述 http://192.168.1.31:9006/struct/96/report/month?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:32,247 描述 http://192.168.1.31:9006/struct/96/report/year?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:32,376 描述 http://192.168.1.31:9006/user/29/structs?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:32,521 描述 http://192.168.1.31:9006/struct/96/constructInfo/list?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592071082&_c_ip=::1
记录时间:2015-04-21 12:54:32,654 描述 http://192.168.1.31:9006/struct/96/factors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592071083&_c_ip=::1
记录时间:2015-04-21 12:54:32,797 描述 http://192.168.1.31:9006/struct/96/warning-count/unprocessed?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:32,895 描述 http://192.168.1.31:9006/struct/96/warnings/unprocessed?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&startRow=1&endRow=15&_=1429592071084&_c_ip=::1
记录时间:2015-04-21 12:54:34,808 描述 http://192.168.1.31:9006/user/29/structs?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:34,954 描述 http://192.168.1.31:9006/struct/62/warnings/unprocessed?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:35,022 描述 http://192.168.1.31:9006/struct/62/factor-status?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:35,316 描述 http://192.168.1.31:9006/struct/62/factors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:35,339 描述 http://192.168.1.31:9006/struct/62/factor/39/sensors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:35,419 描述 http://192.168.1.31:9006/sensor/1168/data/2015-4-20 12:54/2015-4-21 12:54?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:35,499 描述 http://192.168.1.31:9006/struct/62/report/day?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:35,543 描述 http://192.168.1.31:9006/struct/62/report/week?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:35,574 描述 http://192.168.1.31:9006/struct/62/report/month?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:35,605 描述 http://192.168.1.31:9006/struct/62/report/year?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:36,029 描述 http://192.168.1.31:9006/structTypeRShell/62?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:36,058 描述 http://192.168.1.31:9006/struct/62/info?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:36,123 描述 http://192.168.1.31:9006/user/29/structs?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:36,244 描述 http://192.168.1.31:9006/struct/62/constructInfo/list?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592074508&_c_ip=::1
记录时间:2015-04-21 12:54:36,399 描述 http://192.168.1.31:9006/struct/62/factors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592074509&_c_ip=::1
记录时间:2015-04-21 12:54:36,811 描述 http://192.168.1.31:9006/struct/62/warning-count/unprocessed?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:36,899 描述 http://192.168.1.31:9006/struct/62/warnings/unprocessed?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&startRow=1&endRow=15&_=1429592074510&_c_ip=::1
记录时间:2015-04-21 12:54:41,983 描述 http://192.168.1.31:9006/struct/62/factors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:42,031 描述 http://192.168.1.31:9006/user/29/structs?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592082026&_c_ip=::1
记录时间:2015-04-21 12:54:42,170 描述 http://192.168.1.31:9006/user/29/structs?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:42,296 描述 http://192.168.1.31:9006/struct/62/constructInfo/list?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592082292&_c_ip=::1
记录时间:2015-04-21 12:54:42,512 描述 http://192.168.1.31:9006/struct/62/factors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592082506&_c_ip=::1
记录时间:2015-04-21 12:54:42,590 描述 http://192.168.1.31:9006/struct/62/warning-count/unprocessed?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:42,669 描述 http://192.168.1.31:9006/struct/62/warnings/unprocessed?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&startRow=1&endRow=15&_=1429592082664&_c_ip=::1
记录时间:2015-04-21 12:54:43,297 描述 http://192.168.1.31:9006/struct/62/factor/39/sensors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:43,706 描述 http://192.168.1.31:9006/sensor/1168/data/2015-04-20 12:54:43/2015-04-21 12:54:43?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:44,178 描述 http://192.168.1.31:9006/struct/62/factor/42/sensors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:44,395 描述 http://192.168.1.31:9006/sensor/743/data/2015-04-20 12:54:44/2015-04-21 12:54:44?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:44,733 描述 http://192.168.1.31:9006/struct/62/sensor-group/chenjiang?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:44,850 描述 http://192.168.1.31:9006/settle/86/daily-data/2015-04-20 12:54:44/2015-04-21 12:54:44?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:54:44,860 描述 http://192.168.1.31:9006/settlement/86/daily-report/2015-04-21 00:00:00/2015-04-21 23:59:59/1/info?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592084855&_c_ip=::1
记录时间:2015-04-21 12:54:45,148 描述 http://192.168.1.31:9006/settlement/86/daily-report/2015-4-20 00:00:00/2015-4-20 23:59:59/1/info?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592085144&_c_ip=::1
记录时间:2015-04-21 12:54:45,313 描述 http://192.168.1.31:9006/settlement/86/daily-report/2015-4-19 00:00:00/2015-4-19 23:59:59/1/info?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592085309&_c_ip=::1
记录时间:2015-04-21 12:55:19,478 描述 http://192.168.1.31:9006/struct/62/factors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:55:19,523 描述 http://192.168.1.31:9006/user/29/structs?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592119519&_c_ip=::1
记录时间:2015-04-21 12:55:19,663 描述 http://192.168.1.31:9006/user/29/structs?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:55:19,805 描述 http://192.168.1.31:9006/struct/62/constructInfo/list?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592119802&_c_ip=::1
记录时间:2015-04-21 12:55:20,014 描述 http://192.168.1.31:9006/struct/62/factors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592120004&_c_ip=::1
记录时间:2015-04-21 12:55:20,123 描述 http://192.168.1.31:9006/struct/62/warning-count/unprocessed?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:55:20,215 描述 http://192.168.1.31:9006/struct/62/warnings/unprocessed?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&startRow=1&endRow=15&_=1429592120211&_c_ip=::1
记录时间:2015-04-21 12:55:20,781 描述 http://192.168.1.31:9006/struct/62/factor/39/sensors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:55:21,041 描述 http://192.168.1.31:9006/sensor/1168/data/2015-04-20 12:55:20/2015-04-21 12:55:20?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:55:21,917 描述 http://192.168.1.31:9006/struct/62/factor/42/sensors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:55:22,120 描述 http://192.168.1.31:9006/sensor/743/data/2015-04-20 12:55:21/2015-04-21 12:55:21?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:55:22,454 描述 http://192.168.1.31:9006/struct/62/sensor-group/chenjiang?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:55:22,578 描述 http://192.168.1.31:9006/settle/86/daily-data/2015-04-20 12:55:22/2015-04-21 12:55:22?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:55:22,583 描述 http://192.168.1.31:9006/settlement/86/daily-report/2015-04-21 00:00:00/2015-04-21 23:59:59/1/info?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592122578&_c_ip=::1
记录时间:2015-04-21 12:55:22,849 描述 http://192.168.1.31:9006/settlement/86/daily-report/2015-4-20 00:00:00/2015-4-20 23:59:59/1/info?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592122844&_c_ip=::1
记录时间:2015-04-21 12:55:23,029 描述 http://192.168.1.31:9006/settlement/86/daily-report/2015-4-19 00:00:00/2015-4-19 23:59:59/1/info?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592123025&_c_ip=::1
记录时间:2015-04-21 12:55:54,976 描述 http://192.168.1.31:9006/struct/62/factors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:55:55,018 描述 http://192.168.1.31:9006/user/29/structs?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592155014&_c_ip=::1
记录时间:2015-04-21 12:55:55,191 描述 http://192.168.1.31:9006/user/29/structs?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:55:55,315 描述 http://192.168.1.31:9006/struct/62/constructInfo/list?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592155312&_c_ip=::1
记录时间:2015-04-21 12:55:55,486 描述 http://192.168.1.31:9006/struct/62/factors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592155483&_c_ip=::1
记录时间:2015-04-21 12:55:55,550 描述 http://192.168.1.31:9006/struct/62/warning-count/unprocessed?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:55:55,643 描述 http://192.168.1.31:9006/struct/62/warnings/unprocessed?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&startRow=1&endRow=15&_=1429592155639&_c_ip=::1
记录时间:2015-04-21 12:55:56,223 描述 http://192.168.1.31:9006/struct/62/factor/39/sensors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:55:56,483 描述 http://192.168.1.31:9006/sensor/1168/data/2015-04-20 12:55:56/2015-04-21 12:55:56?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:55:57,216 描述 http://192.168.1.31:9006/struct/62/factor/42/sensors?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:55:57,517 描述 http://192.168.1.31:9006/sensor/743/data/2015-04-20 12:55:57/2015-04-21 12:55:57?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:55:57,846 描述 http://192.168.1.31:9006/struct/62/sensor-group/chenjiang?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:55:57,973 描述 http://192.168.1.31:9006/settle/86/daily-data/2015-04-20 12:55:57/2015-04-21 12:55:57?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_c_ip=::1
记录时间:2015-04-21 12:55:57,983 描述 http://192.168.1.31:9006/settlement/86/daily-report/2015-04-21 00:00:00/2015-04-21 23:59:59/1/info?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592157978&_c_ip=::1
记录时间:2015-04-21 12:55:58,226 描述 http://192.168.1.31:9006/settlement/86/daily-report/2015-4-20 00:00:00/2015-4-20 23:59:59/1/info?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592158222&_c_ip=::1
记录时间:2015-04-21 12:55:58,404 描述 http://192.168.1.31:9006/settlement/86/daily-report/2015-4-19 00:00:00/2015-4-19 23:59:59/1/info?token=f28dc59c-df83-415c-abb7-ae7cb1c51f4d&_=1429592158400&_c_ip=::1
